labels,text
1,"Iraqi top Shia cleric Sistani condemns anti-protests violence Iraq’s top Shia Muslim cleric on Friday condemned deadly violence that killed protesters at sit-ins this week in the southern holy city of Najaf and said a new government must have the trust and support of the people.Grand Ayatollah Ali al-Sistani also called on security forces to protect anti-government demonstrators from any further attacks. His remarks were delivered by a representative during the Friday sermon in the holy city of Kerbala. We use cookies to improve your experience on our site and to show you personalized advertising. To continue browsing, please click ‘OK, I Accept’. For more information, please read our Privacy Policy"
1,"Muqtada al-Sadr in Najaf, Iraq in October, 2019 (Credit: Getty Images) Prominent Iraqi Shi’a cleric Muqtada al-Sadr was pressured to disband his “Blue Hat” guard corps on Tuesday in one of the most stunning turn of events since the beginning of the lraqi protest movement last October. Previously deployed to shield demonstrators against draconian crackdowns led by Iranian-sponsored militias, the Blue Hats had recently turned against the same protesters they were originally commissioned to protect. The violence culminated last Wednesday evening, 6 February, when a contingent of Blue Hats attacked an encampment of demonstrators in the southern Iraqi city of Najaf, setting their tents ablaze and firing on them, killing 11. Condemnation against the brutality of Sadr’s militia swelled the ranks of protesters the following day across country, forcing the fiery cleric to publicly declare that he had dissolved the force less than a week later. CLICK TO LEARN Iraq is still reeling from the scourge of ISIS and two decades of war. FAI is active in the region, seeking to bring Good News to the harassed and helpless. Learn more about how you can pray and partner with us in this worthy endeavor. The rise and fall of the Blue Hats is just the latest chapter in the strange and tragic saga of the Iraqi street protest movement. Led mostly by Shi’a youth in the nation’s south, the protests broke out spontaneously on October 1 of last year. Fueled by growing discontent with government corruption, lack of employment and basic services, demonstrators were openly critical of Iranian influence in Iraqi politics. Iran, also embroiled in a brutal crackdown against its own street protest movement at home, sent elements of their Revolutionary Guard Corps (IRGC) to advise the Iraqi government and the powerful Iraqi militias which it sponsors, such as Kataib Hezbollah and the Badr Brigades. The militias, which were originally organized in 2014 to counteract the expansion of ISIS, have since been integrated into the Iraqi army, with many Iranian-linked militia leaders holding powerful positions in the military hierarchy. Despite long-standing ties with Iranian clerics that predate the 2003 Iraq War, Muqtada al-Sadr initially styled himself as an Iraqi nationalist in support of the street protests, putting him at odds with his Iranian benefactors. He decried all foreign influences, including Iran, but especially the US-led Coalition. He hoped to ride the wave of grassroots anger and steer it against Western intervention in Iraq. However, the death of Iranian Quds Force commander Qassem Soleimani and Kataib Hezbollah leader Abu Mahdi al-Mandis on 3 January was a turning point for the Iraqi cleric. After the death of their master strategist and faced with a growing protest movement that would not be stamped out by violent tactics, the Iranians were forced to reconsider their strategy in Iraq. They began wooing al-Sadr back into their fold in mid-January. SERVE THE KURDS IN IRAQ Click on the graphic to learn more about our Pesengi immersion courses available this year. By the end of last month, al-Sadr had reconciled with the Iranian government and formed a parliamentary bloc with pro-Iranian Shi’a parties to appoint Mohammad Allawi as the new Iraqi prime minister. Allawi, who has close ties with Iran, was immediately rejected by the protest movement as a step backwards, putting the movement at odds with al-Sadr. Relations between the Sadrists and the demonstrators broke down quickly, with Sadr’s militiamen taking over the “Turkish Restaurant” in Baghdad’s Tahrir Square on 2 February, recognized as the hub of the protest movement. The massacre in Najaf came just a few days later. Despite his pivot back towards Iran, al-Sadr continues to thread the needle. His office demanded Tuesday that the newly-appointed prime minister form a government and present it to the Iraqi parliament by 2 March or “face hell.” Muqtada continues to speak out in public support of demonstrators who are still taking to the streets daily across Iraq, while at the same time he is facilitating a political agenda that runs contrary to their demands. But political hedging and opportunism are nothing new for al-Sadr, who has a long history of chameleon tactics that stretch back to the early years of the Iraq War. During those years, he acted the firebrand by opposing US presence in Iraq and facilitating deadly, Iranian-orchestrated attacks on US forces while also portraying himself as a statesman and a unifying figure in Iraqi society. Now, with Iraq more divided than ever, al-Sadr’s political clout in Baghdad is the strongest it has ever been. Sources: https://www.chathamhouse.org/expert/comment/after-latest-turn-muqtada-al-sadr-losing-influence-iraq# https://www.mideastcenter.org/post/from-badr-to-sadr-iraq-s-crucial-moment-january-27-to-february-7 https://www.middleeasteye.net/news/supporters-muqtada-al-sadr-accused-massacre-najaf https://www.arabnews.com/node/1626301/middle-east https://aawsat.com/english/home/article/2124061/iraq%E2%80%99s-sadr-threatens-overthrow-allawi-3-days https://www.aljazeera.com/news/2020/02/sadr-supporters-iconic-tahrir-square-building-200204094913131.html https://twitter.com/MidEast_Center/status/1223978046966894596 https://twitter.com/BaxtiyarGoran/status/1222175970418987014 https://twitter.com/LawkGhafuri/status/1222641767453020160  "
1,"منوع (current) تقارير وبرامج (current) Orient Net 2020-02-12 08:26:00 Shortly after Iranian regime’s Major General Qassem Soleimani was killed in a US drone strike in Iraq, the Tehran-backed Lebanese organization Hezbollah urgently met with Iraqi militia leaders, seeking to unite them in the face of a huge void left by their powerful mentor’s death, two sources with knowledge of the meetings told Reuters. The meetings were meant to coordinate the political efforts of Iraq’s often-fractious militias, which lost not only Soleimani but also Abu Mahdi al-Muhandis, a unifying Iraqi paramilitary commander, in the Jan. 3 attack at Baghdad airport, the sources said. While offering few details, two additional sources in a pro-Iranian regime’s regional alliance confirmed that Hezbollah, which is sanctioned as a terrorist group by the United States, has stepped in to help fill the void left by Soleimani in guiding the militias. All sources in this article spoke on condition of anonymity to address sensitive political activities rarely addressed in public. Officials with the governments of Iraq and Iran did not respond to requests for comment, nor did a spokesperson for the militia groups. The discussions shed light on how Iran and its allied groups are trying to cement control in the unstable Middle East, especially in the wake of the devastating US attack on a revered Iranian military leader. The Tehran-backed militias are critical to Iran’s efforts to maintain control over Iraq, where the US still maintains some 5,000 troops. The country has experienced years of civil war since US forces toppled Saddam Hussein and more recently, the government - and the militias - have faced growing protests against Iran’s influence in the country. Iranian regime helped found some Iraqi militia groups. In the months ahead of his death, Soleimani had waded ever deeper into the Iraq crisis, holding meetings with the Iraqi militias in Baghdad as Tehran sought to defend its allies and interests in its power struggle with the United States, one of the two Iraqi sources said. Hezbollah’s involvement marks an expansion of its role in the region. The Shi’ite group, founded by Iran’s Revolutionary Guards (IRGC) in 1982, has been at the heart of Iran’s regional strategy for years, helping Soleimani to train paramilitary groups in both Iraq and Syria. One pro-Iran regional official said Hezbollah’s guidance of the militias would continue until the new leadership in the Quds Force – a unit of the Revolutionary Guards led by Soleimani since 1998 – gets a handle on the political crisis in Iraq. The meetings between Hezbollah and Iraqi militia leaders began in January, just days after Soleimani’s assassination, the two Iraqi sources said. Reuters couldn’t confirm the number of meetings or where they took place. One source said they were in Beirut and the other said they were either in Lebanon or Iran. Sheikh Mohammad al-Kawtharani, the Hezbollah representative in Iraq who worked closely with Soleimani for years to guide the Iraqi militias, hosted the meetings, the Iraqi sources said. Kawtharani picked up where Soleimani left off, the Iraqi sources said. The sources said Kawtharani berated the groups, as Soleimani had done in one of his final meetings with them, for failing to come up with a unified plan to contain popular protests against the Baghdad government and the paramilitaries that dominate it. The government and militia groups have killed hundreds of protesters but not managed to contain the rebellion. Kawatharani also urged a united front in picking a new Iraqi prime minister, the Iraqi sources said. Since then, former Iraqi communications minister Mohammed Tawfiq Allawi has been named - a development welcomed by Iran and accepted by the militia-linked parties it backs but opposed by protesters. BIG SHOES TO FILL For now, Kawtharani is seen as the most suitable figure to direct Iraqi militias until a permanent Iranian successor can be chosen, although he possesses nowhere near Soleimani’s clout and charisma, according to the two Iraqi sources and a senior Iraqi Shi’ite leader. “Kawtharani has connections with the militia groups,” the Shi’ite leader said, noting that he was born in Najaf, lived in Iraq for decades and speaks Iraqi dialect. “He was trusted by Soleimani, who used to depend and call on him to help him in crises and in meetings in Baghdad.” One of the Iraqi sources close to the militias said that Kawtharani also met with the Iraqi populist cleric Moqtada al-Sadr, a powerful but unpredictable figure, to convince him to support the new Iraqi prime minister. As Reuters has reported, Sadr has given Allawi his support. Kawtharani will face serious - perhaps insurmountable- challenges in filling the shoes of the leaders killed in the drone attack, the Iraqi sources close to the militias told Reuters. “A lot of faction leaders see themselves as too big and important to take orders from “ one Iraqi source said. “For now, because of pressure from Iran, they’re cooperating with him, but I doubt that will continue and the Iranians know that.” One of the pro-Iran sources, a military commander, said Hezbollah’s involvement would consist of political guidance but stop short of providing manpower and materiel to retaliate for the Solemani killing. The militias “do not need Hezbollah’s intervention because they have the strength in numbers, combat experience and firepower,” the commander said. Those groups are difficult to control while Hezbollah is seen as more disciplined. But like the rest of Iran’s network, Hezbollah risks stretching itself thin, a senior US official in the region and an Iraqi political leader said. In recent years, Hezbollah’s role has grown considerably. It has fought in support of Bashar Assad in Syria. Iranian regime is likely to rely partly on the clout Nasrallah, a figure who commands deep respect among Iran’s allies across the region, the US official said. Nasrallah is seen as overseeing Kawtharani’s efforts, according to a senior Shi’ite Iraqi leader. “I think ideologically, religiously, he’s seen as a charismatic figure to many of the Iraqi Shia militias,” the US official said, requesting anonymity because he was not authorized to speak on the record. In two lengthy televised addresses, Nasrallah has paid homage to Soleimani and vowed to avenge his death. He has also declared it a goal of Hezbollah and its allies to eject US forces from the region once and for all. US forces have been in Iraq since 2014 as part of a coalition fighting against ISIS. If the Iraqi militias have their way, sources close to them say, these troops will be the first to depart. Based on Reuters "
1,"BulgarianMilitary.com - Military and defence news, analysis, research and data PANAGYURISHTE, (BM) – Your briefly report on February 7 in last twelve hours from BulgarianMilitary.com: U.S. kills al Qaeda in Arabian Peninsula leader in Yemen -Trump President Donald Trump said on Thursday the United States had killed Qassim al-Raymi, the leader of Islamist group al Qaeda in the Arabian Peninsula (AQAP), in a counterterrorism operation in Yemen “Under Rimi, AQAP committed unconscionable violence against civilians in Yemen and sought to conduct and inspire numerous attacks against the United States and our forces,” Trump said in a statement. “His death further degrades AQAP and the global al-Qa’ida movement, and it brings us closer to eliminating the threats these groups pose to our national security,” the president said. He did not say when Raymi was killed. The United States regards AQAP as one of the deadliest branches of the al Qaeda network founded by Osama bin Laden. Reports in Yemen have suggested in recent days that Raymi had been killed in a drone strike in Marib. Reuters was unable to verify the reports. One Yemeni government official told Reuters there had been a drone strike in Marib but it was not Raymi who had been killed. Iraq: Al-Sadr supporters shoot fire to disperse Karbala protesters Eyewitnesses stated that the supporters of the Sadrist movement’s leader, Muqtada Al-Sadr, fired live bullets on Thursday to disperse protesters in the city of Karbala in southern Iraq. The eyewitnesses also told Anadolu Agency that dozens of Al-Sadr supporters known as “blue hats” stormed Al-Tarbiyah Square in the middle of Al-Tarbiyah City and attacked the protesters. They added that Al-Sadr supporters carried batons and machine guns, and they fired live bullets in the air to disperse the protesters, amid clashes with them. Many demonstrators fled for fear of killing. The eyewitnesses further stated that Al-Sadr supporters toppled the platform where the protesters used to express their positions for months in Al-Tarbiyah Square. The “blue hats” members have launched an organised campaign, since Monday, to disperse the crowds of protesters in the country’s central and southern cities and towns using excessive force, following the orders of Al-Sadr. Russia: Israeli attack in Syria almost killed civilian airplane The Russian Defense Ministry in Moscow claimed that the Israeli attack on Syria, which killed at least 23 pro-Iranian gunmen in the middle of Wednesday night, put a civilian flight with 172 passengers on board at risk, according to Yediot Aharonot. According to the London-based Syrian Observatory for Human Rights, at least three government Iranian positions near Damascus and west of the capital were targeted. Syria’s official SANA news agency said the Israeli strikes came in two waves and hit the al-Kiswah area as well as Marj al-Sultan and Jisr Baghdad. The first wave at 1:12 a.m. “targeted some of our military positions in the suburbs of Damascus,” SANA quoted a military source as saying. The second wave at 1:41 a.m. “targeted military positions in the surroundings of Dara’a, Quneitra and Damascus countryside with a number of missiles fired by Israeli warplanes from the airspace in southern Lebanon and the occupied Golan.” According to the Russian statement, F-16 jets belonging to the Israeli Air Force (IAF) shot eight air-to-ground missiles without entering Syrian airspace. Moscow blamed Israel for using the civilian aircraft “as a shield against Syrian anti-aircraft systems.” Read more: Russian military specialists killed; Haftar receives Chinese drones; IDF strikes Hamas targets Read more: Military and defense analyzes, comments, opinions and rating – Defweek.com Follow us everywhere and at any time. BulgarianMilitary.com has responsive design and you can open the page from any computer, mobile devices or web browsers. For more up-to-date news from us, follow our YouTube, Reddit, LinkedIn, Twitter and Facebook pages. Do not miss the chance to subscribe to our newsletter. Subscribe and read our stories in News360App in AppStore or GooglePlay or in FeedlyApp in AppStore or GooglePlay >>Be a reporter: Write and send your article.<< BulgarianMilitary.com Editorial team Source: Reuters, MEMO, TJP POPULAR POSTS Top 5 best assault rifles in the world Top 5 best anti-aircraft missile systems in the World Top 5 best long-range rifles (sniper rifles) in the world Top 5 best special forces in the world Top 5 best assault rifles in the world in 2021 Top 5 best pistols in the world Top 5 best combat drones [UAVs] in the world Dogfight! F-16 Fighting Falcon vs. MiG-29/35 Fulcrum –… Top 5 most powerful Air Force in the world for 2020 Top 5 best submarines in the world Meet the new Russian stealth fighter Su-75 CheckMate [video]"
1,"BAGHDAD (AP) — Iraqi security forces shot and killed at least one protester in the country's south on Monday, official said as the five-month anti-government protest movement enters a critical stage. Security forces fired live rounds to disperse crowds at the rally site near the al-Ain University in the southern city of Nasiriyah, killing a demonstrator, two medical officials said, speaking on condition of anonymity in line with regulations. The latest death comes as the anti-government protests, which engulfed Baghdad and Iraq's south in October, are at a key point as activists are trying to maintain a critical number of people on the street and tensions continue to escalate between the demonstrators and the followers of a leading radical Iraqi Shiite cleric Muqtada al-Sadr. Nasiriyah has emerged as a frequent flashpoint of protest violence. At least eight protesters were killed in the southern city of Najaf last Wednesday, when followers of al-Sadr stormed the protest site and fired live bullets. Al-Sadr initially threw his weight behind the anti-government uprising but recently re-positioned himself toward the political establishment after political elites selected Mohammed Allawi as prime minister-designate, a candidate he endorsed. Since then, al-Sadr has issued a dizzying array of contradictory calls to followers, asking them to return to the streets, days after withdrawing support from the protests. His conflicting calls have exacerbated existing tensions between anti-government demonstrators and the cleric's followers. Anti-government protesters who took to the streets last October in Baghdad and southern Iraq to decry rampant government corruption, poor services and unemployment, have rejected Allawi’s candidacy. At least 500 have died under fire from security forces in the movement, now in it’s fifth month. On Sunday, Baghdad University students held national flags during a protest in front of the Ministry of Higher Education and Scientific Research in the Iraqi capital. ""I had to reread it a couple of times to process it.""View Entire Post › Here's what viewers didn't see after the slap heard around the world. Always wrap foil around doorknobs when alone, here's why Will Kate Middleton be a princess? Here's how the Duchess of Cambridge's title will change once Prince William ascends to Wales and Prince Charles becomes king. Bass player John B. Williams, who was on the receiving end of a bald joke cracked by Will Smith on The Arsenio Hall Show in 1991, calls the Oscars slap ""unfortunate"" Jamie Petrone estimated that 90% of all computer equipment orders she made for Yale’s medical school over eight years were bogus. Toenail Fungus? Try this at home David Letterman, who hosted the Oscars in 1995, offered a classically sarcastic reaction to Sunday’s slap. With the help of therapy, Chris Rock realized he “was bending over backwards to be nice because I was so scared of my anger” Tony Rock said he doesn’t approve of Will Smith’s apology to his brother Chris Rock, whom Smith smacked during the Oscars after the comedian made a joke about Jada Pinkett Smith's shaved head Top U.S. Surgeon Reveals Why Your Gut Health is Critical to Your Overall Wellbeing The siblings accompanied their parents, Kate Middleton and Prince William, to the poignant service The Fox News host spun the Oscars moment into a ridiculous commentary on the film industry vs. conservatives. The late-night host also praised Chris Rock. Celebrated surgeon and author of the New York Times best seller ""The Plant Paradox"" reveals what many have suspected for a long time, and even worse. The Ukrainian military has begun to take the fight to Russian territory, a new development in what has been a primarily defensive war for the country via TikTokA Georgia cop probably thought no one was watching when he took his squad car to a scrubby area off a quiet road in a small Georgia town, walked around the back, and started having sex with someone while in uniform.But someone high up in a nearby telecommunications tower started filming and uploaded the videos to TikTok last week where they quickly racked up more than 15 million views.“Police caught on cam!!!” one video was captioned, along with hashtags of #towerclimbers and #dirtydee Colts owner Jim Irsay didn't seem thrilled with the Carson Wentz era in Indy. By Reuben Frank I'm So Embarrassed, I Only Got 7 Right Nina Agdal is a Spring Break baby. The Sports Illustrated Swimsuit model celebrated her 30th birthday in Miami (the actual date: March 26). Here's how celebrities watching the Oscars in the audience reacted to Will Smith slapping Chris Rock. ABCJimmy Kimmel ended up not turning his late-night show over to Conan O’Brien Monday night, which meant he had plenty of time to go deep on the wildest thing to happen at the Oscars since he presided over the infamous La La Land-Moonlight mix-up, which now seems oddly quaint by comparison.“It was a big night last night,” the two-time Oscar host began, wondering if there was anyone watching who hadn’t seen Will Smith smack Chris Rock across the face yet. Just in case, he replayed the moment, whi Use this 2022 Roofing Assistance Service to get a new energy efficient roof. Only 3 requirements needed and free to check “It was not a good look for Will,” said Bill Maher today of Will Smith’s reaction to Chris Rock’s joke at the Oscars. “I could make a case that we’ve all be under a lot of pressure and a lot of emotion — and I understand a lot of emotion running through him, but that […] Chris Rock has declined to file a police report against Will Smith following their altercation at the Oscars. The Academy has also issued a new statement. Lupita Nyong'o's reaction to Will Smith slapping Chris Rock at the 2022 Oscars has gone viral. The actress was seated behind Smith and was caught on camera as the actor and comedian went back-and-forth."
1,"NASIRIYAH, Iraq — One protester was killed on Monday in Iraq's southern city of Nasiriyah after university security guards opened fire on demonstrators trying to block the campus entrance, medical sources told AFP.Desperate to keep up their anti-government movement, which appears to be fading after more than four months, a group of protesters had briefly shut down several campuses in the city.More than 540 Iraqis have been killed in protest-related violence since the rallies erupted, according to a recent toll by the Iraqi Human Rights Commission.Last week, Iraq's interior minister ordered reinforcements to deploy at schools, universities and public offices to ensure they re-open in full after prolonged sit-ins by protesters.Their rallies demanding the ouster of the entire governing class broke out in October and have mainly relied on civil disobedience tactics to put pressure on authorities, which have however resisted any profound reforms.As schools and roads reopen, the numbers in protest squares across the country have dwindled but students have sought to maintain momentum with regular marches.They have opposed the nomination of Mohammad Allawi as Iraq's new premier, slamming the two-time communications minister as too close to the political elite they have been demonstrating against for months.Allawi has until March 2 to form a government, which will have to be approved by a parliamentary vote. — AFP"
1,"Monday, 17 Feb 2020 FILE PHOTO: University students gather during ongoing anti-government protests in Baghdad, Iraq February 16, 2020. REUTERS/Thaier al-Sudani (Reuters) - The top United Nations envoy to Iraq condemned on Monday the use of hunting rifles firing birdshot against peaceful protesters in Baghdad and urged the government to ensure they are not harmed. Iraq faces an extraordinary domestic crisis as nearly 500 people have died in months of protests demanding the ouster of what demonstrators see as a corrupt ruling elite and an end to foreign interference mainly by Iran and the United States.  Report it to us. Thank you for your report! Copyright © 1995- $(document).ready(function () { var theDate = new Date(); $('#spanCopyright').text(theDate.getFullYear()) }) Star Media Group Berhad (10894D) Best viewed on Chrome browsers. {{item['V1 Header']}} {{item['V1 Body']}} {{item['V2 Header']}}  We would love to keep you posted on the latest promotion. Kindly fill the form below We hope you enjoy this feature!"
1,"Iraq's president on Saturday appointed Mohammed Allawi as new prime minister, ending more than two months of political deadlock as parties failed to agree on a candidate. Mr Allawi immediately released a video message on Twitter in which he voiced support for anti-government who forced the resignation of his predecessor and have staged demonstrations since October despite crackdowns that killed hundreds. “Without your courage and sacrifice no change would have happened in the country,"" Mr Allawi said. “I believe in you. Therefore I will be asking you to keep up the demonstrations ... don't go back before you get what you want. Demonstrate, chant, protest. This is your right. This is your country,"" he said. “Our duty is to protect you. The weapons of the state must be employed against those who employ weapons against you.” [ https://players.brightcove.net/5367332862001/6PsTC3MuVq_default/index.html?videoId=6128988863001 ] President Barham Salih's decision to name Mr Allawi as prime minister came as the deadline he set political parties to nominate a candidate was about to expire. Mr Allawi, whose nomination and choice of cabinet must be approved by parliament, said he would resist any attempt by political parties to impose ministerial candidates on him. He said his immediate goals were a new elections law and fresh elections, as well as fixing the economy and restoring the prestige of the state security forces. رسالتي لكم محمد توفيق علاوي pic.twitter.com/WUHxrhSb1g Mr Allawi, a former communications minister, will have one month to form a new government. Former prime minister Adel Abdul Mahdi resigned in November amid mass protests in Baghdad and southern Iraq to demand the removal of the country's political elite. Nearly 500 protesters have been killed. However, protesters rejected Mr Allawi as prime minister when his name was floated as a possible candidate after President Salih issued his three-day deadline to political parties on Wednesday. The protesters, who accuse Iraq's current politicians of corruption and failing to meet their basic needs, want a complete change in the country's leadership and political system, starting with a new election system. An architect by training, Mr Allawi, 66, was born in Baghdad and served as communications minister first in 2006 and again between 2010-2012. He resigned from his post after a dispute with former prime minister Nouri Al Maliki, who presided over the fall of large areas of the country to ISIS in 2014 and is accused of pro-Shiite sectarian policies. Despite his stated willingness to stand up to political pressure, Mr Allawi was reportedly a candidate agreeable to populist cleric Moqtada Al Sadr's Sairoon parliamentary bloc – the largest in parliament – and the rival Fatah coalition led by Hadi Al Amiri, leader of Iraq's Iran-backed militias. Reports circulated online as Mr Allawi's nomination was announced suggested that he had agreed to eject US troops from Iraq, a key demand of both blocs. Parliament passed a resolution calling for the removal of all foreign troops days after the US killed top Iranian general Qassem Suleimani in a drone strike in Baghdad on January 3. Mr Al Amiri's deputy commander in the Hashed Al Shaabi grouping of largely pro-Iran Iraqi militias, Abdul Mahdi Al Muhandis, was also killed in the strike. Suleimani, who oversaw Iran's armed proxies in the region, was seen as a key tool of Iranian influence in Iraq. His assassination came after months of rising tensions between Washington and Tehran over US sanctions targeting Iran's economy and a series of unclaimed attacks in the region targeting the US and its allies. Iraq is caught between the two rivals, needing US economic and military assistance as it seeks to rebuild after the devastation of the war with ISIS and prevent a resurgence by the extremist militants, while at the same time maintaining economic and security ties with its neighbour, with whom many of its current leaders have close ties."
1,"The Iraqi crisis is escalating continuously despite appointing a new head of government, followed by rejecting demonstrations for the mandate. The writer and political analyst, Alaa al-Khatib, talked to Hawar News Agency. ""Appointing a new prime minister will not solve the problem"" ""The demonstrations went out to achieve their goals, and the demonstrators have demands, they cannot stop without fulfilling the wishes of the demonstrators, i.e. the Iraqi street, Iraqis sacrificed to have justice and dignity for hundreds of martyrs and thousands of Wounded and injured. All these sacrifices in order to achieve the goals of the rising youth, and to have a future for the coming generations, not to stop halfway."" ""Once a new prime minister is appointed, the problem is not about a person, it is about a system and a way of governing, the street will not stop unless its demands are met, first of which is to reject quotas and sectarianism and correct the imbalance in the political process, in addition to holding early elections and approving the party law, and a lot of things related to job creation and others."" ""The Iraqi situation is on the brink,"" Al-Khatib said, ""the prime minister in charge will present a new roadmap for the administration of the country. its success depends on the political blocs ceding their demands and privileges, as well as on the cooperation of the demonstrators with Mr. Allawi and giving him strength and support to put pressure on the political forces. to force them to accept change."" He added: ""There is a great chance of success despite the difficult task. S Success depends primarily on treating the problem seriously and stubbornness by any party will lead to an unwelcome end, the situation is serious and it is on the brink."" On the international situation, Alaa al-Khatib said: ""There is international sympathy and regional support for Iraq, noting that the region does not tolerate any more chaos, as a group of countries have declared their support for Iraq, notably the United States, regional countries, China and others."" ""The fate of the Iraqi government is related to acheiving practical and serious solutions on the ground, as it relies on important factors, urgent security and security consolidation through the security agencies taking their natural role in monopolizing violence through the law,"" he said. Differences in democratic countries are normal, but more importantly, the solutions to problems, the establishment of the rule of law and the non-distribution of the sovereignty of the country."" He concluded by saying ""There is a big problem in Iraq which is the distribution of sovereignty and the imbalance in the relationship between the components, a defect in the relationship with Erbil, for example must be corrected, and must correct the Arab-Iraqi, Iranian, Iraqi and American-Iraqi relations. ANHA Other news"
1,"International and Arab News The top United Nations envoy to Iraq condemned on Monday the use of hunting rifles firing birdshot against peaceful protesters in Baghdad and urged the government to ensure they are not harmed. Iraq faces an extraordinary domestic crisis as nearly 500 people have died in months of protests demanding the ouster of what demonstrators see as a corrupt ruling elite and an end to foreign interference mainly by Iran and the United States. The United Nations Assistance Mission for Iraq said it had received credible allegations of protesters being targeted with hunting rifles, stones and firebombs on the nights of Feb. 14-16, leading to at least 50 injuries. At least 150 people were injured in the city of Karbala in January alone due to similar tactics, UNAMI said in a statement, according to Reuters. “The continued pattern of the use of excessive force, with ambiguously identified armed groups and unclear loyalties, is a grave security concern that must be tackled urgently and decisively. Peaceful protesters should be protected at all times,” said Jeanine Hennis-Plasschaert, Special Representative of the United Nations Secretary-General for Iraq. There was no immediate comment from Iraqi authorities. Prime Minister-designate Mohammed Tawfiq Allawi said on Saturday a new government would be formed in the coming week. Allawi appealed to Iraqis for their support on Saturday hours after his appointment by President Barham Salih, but protesters have already rejected him as a stooge of the political elite. Click here to subscribe to our free newsletter Copyright: 1978 - 2020 © H H Saudi Research and Marketing LTD, All Rights Reserved And subject to Terms of Use Agreement"
1,"Wednesday, March 30th | 27 Adar II 5782 Get our exclusive daily news briefing. Member’s Iraq’s security forces walk on Baghdad’s Sinak Bridge, after it was shut down by protesters, Feb. 12, 2020. Photo: Reuters / Thaier al-Sudani. Iraqi authorities on Wednesday reopened one of Baghdad’s major bridges, shut for months by anti-government protesters, in a sign of a lull in unrest that has killed hundreds of people and forced the prime minister to resign last year. The Sinak Bridge, one of the main routes across the Tigris River that bisects the city, leads to a district near the fortified Green Zone of government and diplomatic buildings. It runs parallel to another major bridge, Al Jumhuriya, which connects the Green Zone itself to the main protest camp at Tahrir Square, and which remains shut. “Since early this morning, … with the cooperation of protesters, we were able to re-open the Sinak bridge to let vehicles and residents cross freely,” said Lieutenant General Mohammed al-Bayati, the secretary of the commander-in-chief of the Iraqi armed forces. JNS.org - A bright sun shone over the oasis-like Kedma resort hotel in Israel’s southern Negev Desert during what was... Security forces could be seen near cranes lifting cement barricades put up to block protesters from crossing the bridge. Some tents belonging to protesters were still in place. Later on Wednesday, security forces clashed with protesters, using tear gas and rubber bullets and attempting to keeping them away from the bridge, police sources said. At least nine protesters were injured. Nearly 500 people have been killed in demonstrations which have raged since October, demanding the removal of what protesters see as a corrupt ruling elite and an end to foreign interference — mainly by Iran and the United States. The Baghdad military operations office called on remaining protesters to stay at their main protest camp in Tahrir square, state TV reported. “The reopening of the bridge makes me happy,” a driver on the newly-reopened bridge told Reuters TV. “The government should work to satisfy citizens. We don’t want anything else. We want life to come back to normal.” In separate violence, at least 12 security personnel and 11 protesters were injured in the southern Iraqi province of Nassiriya, medical and security sources said, after clashes broke out in the afternoon. Tensions there ran high after the delayed release of 39 protesters who were detained and the attempted killing of a lawyer known to defend protesters by unidentified gunmen earlier that day, said one of the lawyers handling the protesters’ case. get the best of the algemeiner straight to your inbox! Get our exclusive daily news briefing.  Your Name * Your Email * Your Remark Friend's Name * Friend's Email *  "
1,"The death was due to birdshot fired from a hunting rifle, the sources said, adding that five of the injuries also resulted from birdshot. The remaining injuries were tear gas-related. At least 23 members of the security forces were also injured, the sources said. (Reporting by Baghdad Newsroom; Writing by Ahmed Aboulenein; Editing by Sandra Maler) Daily Maverick © All rights reserved There are many great benefits to being a Maverick Insider. Removing advertising from your browsing experience is one of them - we don't just block ads, we redesign our pages to look smarter and load faster. Click here to see other benefits and to sign-up to our reader community supporting quality, independent journalism. Select which newsletters you'd like to receive"
